,title,url,published,publishedAt,category
20,"Dementia Signs Usually Appear in This Order — Eat This Not That - Eat This, Not That | health",https://news.google.com/__i/rss/rd/articles/CBMiSWh0dHBzOi8vd3d3LmVhdHRoaXMuY29tL25ld3MtZGVtZW50aWEtc2lnbnMtdXN1YWxseS1hcHBlYXItaW4tdGhpcy1vcmRlci_SAQA?oc=5,"Sun, 03 Apr 2022 14:15:49 GMT",1648995349,health
21,Mayo Clinic: Lack of Sleep Increases Unhealthy Belly Fat - SciTechDaily | health,https://news.google.com/__i/rss/rd/articles/CBMiUWh0dHBzOi8vc2NpdGVjaGRhaWx5LmNvbS9tYXlvLWNsaW5pYy1sYWNrLW9mLXNsZWVwLWluY3JlYXNlcy11bmhlYWx0aHktYmVsbHktZmF0L9IBVWh0dHBzOi8vc2NpdGVjaGRhaWx5LmNvbS9tYXlvLWNsaW5pYy1sYWNrLW9mLXNsZWVwLWluY3JlYXNlcy11bmhlYWx0aHktYmVsbHktZmF0L2FtcC8?oc=5,"Sun, 03 Apr 2022 15:25:40 GMT",1648999540,health
22,Why do some people seem unable to catch COVID? Scientists are looking for answers. - USA TODAY | health,https://news.google.com/__i/rss/rd/articles/CBMiZWh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9uZXdzL2hlYWx0aC8yMDIyLzA0LzA0L3NvbWUtcGVvcGxlLWRvbnQtY2F0Y2gtY292aWQtMTktd2h5LzcyMDYzODkwMDEv0gEA?oc=5,"Mon, 04 Apr 2022 09:01:05 GMT",1649062865,health
23,"COVID-19: This Could Be A Hands-Down Sign How Sick You'll Get From Virus, New Study Says - Daily Voice | health",https://news.google.com/__i/rss/rd/articles/CBMijAFodHRwczovL2RhaWx5dm9pY2UuY29tL2Nvbm5lY3RpY3V0L3dpbHRvbi9uZXdzL2NvdmlkLTE5LXRoaXMtY291bGQtYmUtYS1oYW5kcy1kb3duLXNpZ24taG93LXNpY2steW91bGwtZ2V0LWZyb20tdmlydXMtbmV3LXN0dWR5LXNheXMvODI4ODYwL9IBAA?oc=5,"Mon, 04 Apr 2022 06:03:02 GMT",1649052182,health
24,Why You Don't Need to Feel Sore After a Workout to Know if You've Exercised Enough - ScienceAlert | health,https://news.google.com/__i/rss/rd/articles/CBMiaWh0dHBzOi8vd3d3LnNjaWVuY2VhbGVydC5jb20vd2h5LXlvdS1kb24tdC1uZWVkLXRvLWZlZWwtc29yZS1hLXdvcmtvdXQtdG8ta25vdy1pZi15b3UtdmUtZXhlcmNpc2VkLWVub3VnaNIBAA?oc=5,"Sun, 03 Apr 2022 03:01:08 GMT",1648954868,health
25,COVID symptoms: How do we get sick from COVID? - Deseret News | health,https://news.google.com/__i/rss/rd/articles/CBMiXmh0dHBzOi8vd3d3LmRlc2VyZXQuY29tL2Nvcm9uYXZpcnVzLzIwMjIvNC8zLzIzMDA2NjUxL25ldy1zdHVkeS1jb3ZpZC1zeW1wdG9tcy1ob3ctd2UtZ2V0LXNpY2vSAQA?oc=5,"Sun, 03 Apr 2022 11:00:00 GMT",1648983600,health
26,Mutations in Noncoding DNA Are Found to Protect the Brain From ALS - Neuroscience News | health,https://news.google.com/__i/rss/rd/articles/CBMiQGh0dHBzOi8vbmV1cm9zY2llbmNlbmV3cy5jb20vZ2VuZXRpY3MtYWxzLW5ldXJvcHJvdGVjdGlvbi0yMDMwNC_SAQA?oc=5,"Sun, 03 Apr 2022 23:24:03 GMT",1649028243,health
27,Oxford scientists hail dementia breakthrough - Daily Mail | health,https://news.google.com/__i/rss/rd/articles/CBMiY2h0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay9uZXdzL2FydGljbGUtMTA2Nzk5MjcvT3hmb3JkLXNjaWVudGlzdHMtaGFpbC1kZW1lbnRpYS1icmVha3Rocm91Z2guaHRtbNIBAA?oc=5,"Sat, 02 Apr 2022 21:01:18 GMT",1648933278,health
28,Canada will soon offer doctor-assisted death to the mentally ill. Who should be eligible? - National Post | health,https://news.google.com/__i/rss/rd/articles/CBMiT2h0dHBzOi8vbmF0aW9uYWxwb3N0LmNvbS9oZWFsdGgvY2FuYWRhLW1lbnRhbC1pbGxuZXNzLW1haWQtbWVkaWNhbC1haWQtaW4tZHlpbmfSAX1odHRwczovL25hdGlvbmFscG9zdC5jb20vaGVhbHRoL2NhbmFkYS1tZW50YWwtaWxsbmVzcy1tYWlkLW1lZGljYWwtYWlkLWluLWR5aW5nL3djbS85NDRjOGI3Zi00Yzc4LTQ4OWQtOTc1OC03ZDg3NzMzYjhkNzgvYW1wLw?oc=5,"Mon, 04 Apr 2022 10:04:49 GMT",1649066689,health
29,Sunday Read: Study shows connection between vitamin deficiency and dementia - WDIV ClickOnDetroit | health,https://news.google.com/__i/rss/rd/articles/CBMiiAFodHRwczovL3d3dy5jbGlja29uZGV0cm9pdC5jb20vaGVhbHRoL2dvb2QtaGVhbHRoLzIwMjIvMDQvMDMvc3VuZGF5LXJlYWQtc3R1ZHktc2hvd3MtY29ubmVjdGlvbi1iZXR3ZWVuLXZpdGFtaW4tZGVmaWNpZW5jeS1hbmQtZGVtZW50aWEv0gEA?oc=5,"Sun, 03 Apr 2022 13:35:00 GMT",1648992900,health
30,Cancer test that can reveal best medicine for each patient could be a breakthrough - Daily Mail | health,https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay9zY2llbmNldGVjaC9hcnRpY2xlLTEwNjgyMzk1L0NhbmNlci10ZXN0LXJldmVhbC1iZXN0LW1lZGljaW5lLXBhdGllbnQtYnJlYWt0aHJvdWdoLmh0bWzSAQA?oc=5,"Sun, 03 Apr 2022 23:00:30 GMT",1649026830,health
31,Muhammad Ali: Boxing legend died from 'extreme' septic shock - condition explained - Express | health,https://news.google.com/__i/rss/rd/articles/CBMibmh0dHBzOi8vd3d3LmV4cHJlc3MuY28udWsvbGlmZS1zdHlsZS9oZWFsdGgvMTU5MDUyMS9tdWhhbW1hZC1hbGktaGVhbHRoLXNlcHRpYy1zaG9jay1zZXBzaXMtc3ltcHRvbXMtdHJlYXRtZW500gEA?oc=5,"Mon, 04 Apr 2022 06:59:00 GMT",1649055540,health
0,Apple's AirPods are currently matching their lowest prices ever at Amazon and Walmart - The Verge | technology,https://news.google.com/__i/rss/rd/articles/CBMiigFodHRwczovL3d3dy50aGV2ZXJnZS5jb20vZ29vZC1kZWFscy8yMDIyLzQvNC8yMzAwOTc2NS9hcHBsZS1haXJwb2RzLXByby1sZy1jMS1vbGVkLXR2LW1hY2Jvb2stYWlyLWxhcHRvcC1zb255LXdmLTEwMDB4bTMtZWFyYnVkcy1kZWFsLXNhbGXSAQA?oc=5,"Mon, 04 Apr 2022 19:06:54 GMT",1649099214,technology
1,Valve Clarifies When Exactly You Can Finalize Your Steam Deck Order - IGN | technology,https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vd3d3Lmlnbi5jb20vYXJ0aWNsZXMvc3RlYW0tZGVjay1yYW1waW5nLXVwLXNoaXBtZW50LW9yZGVyLWF2YWlsYWJpbGl0eS1zcGVjaWZpZWTSAQA?oc=5,"Mon, 04 Apr 2022 18:00:00 GMT",1649095200,technology
2,Samsung's 2022 TV lineup has something for everyone - Engadget | technology,https://news.google.com/__i/rss/rd/articles/CBMiUmh0dHBzOi8vd3d3LmVuZ2FkZ2V0LmNvbS9zYW1zdW5nLTIwMjItdHYtaGFuZHMtb24tbmVvLTgtay1xbGVkLW9sZWQtMTUwMDQzOTg5Lmh0bWzSAQA?oc=5,"Mon, 04 Apr 2022 15:01:29 GMT",1649084489,technology
3,"Android 12 April security patch rolling out to Google Pixel, factory images & OTAs live - 9to5Google | technology",https://news.google.com/__i/rss/rd/articles/CBMiQGh0dHBzOi8vOXRvNWdvb2dsZS5jb20vMjAyMi8wNC8wNC9waXhlbC1hcHJpbC0yMi1zZWN1cml0eS1wYXRjaC_SAQA?oc=5,"Mon, 04 Apr 2022 17:05:00 GMT",1649091900,technology
4,Apple Watch Series 7 models fall to new all-time lows in one-day Amazon sale - Engadget | technology,https://news.google.com/__i/rss/rd/articles/CBMidmh0dHBzOi8vd3d3LmVuZ2FkZ2V0LmNvbS9hcHBsZS13YXRjaC1zZXJpZXMtNy1tb2RlbHMtZmFsbC10by1uZXctYWxsLXRpbWUtbG93cy1hdC1hbWF6b24tZm9yLXRvZGF5LW9ubHktMDgzMjIxMjA2Lmh0bWzSAQA?oc=5,"Mon, 04 Apr 2022 08:33:16 GMT",1649061196,technology
5,Galaxy S21 series gets April 2022 security patch with new firmware update - SamMobile | technology,https://news.google.com/__i/rss/rd/articles/CBMiX2h0dHBzOi8vd3d3LnNhbW1vYmlsZS5jb20vbmV3cy9nYWxheHktczIxLXNlcmllcy1hcHJpbC0yMDIyLXNlY3VyaXR5LXBhdGNoLW5ldy1maXJtd2FyZS11cGRhdGUv0gEA?oc=5,"Mon, 04 Apr 2022 14:58:00 GMT",1649084280,technology
6,Peloton Slashes Price of New Guide Strength-Training Device by $200 - Bloomberg | technology,https://news.google.com/__i/rss/rd/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTA0LTA0L3BlbG90b24tY3V0cy1wcmljZS1vZi1uZXctZ3VpZGUtc3RyZW5ndGgtdHJhaW5pbmctZGV2aWNlLWJ5LTIwMNIBAA?oc=5,"Mon, 04 Apr 2022 16:02:25 GMT",1649088145,technology
7,Amazon is running an... unusual OnePlus 10 Pro 5G pre-order deal - PhoneArena | technology,https://news.google.com/__i/rss/rd/articles/CBMiYWh0dHBzOi8vd3d3LnBob25lYXJlbmEuY29tL25ld3MvYW1hem9uLW9uZXBsdXMtMTAtcHJvLTVnLXByZS1vcmRlci1kZWFsLWZyZWUtZWNoby1zaG93LThfaWQxMzk0MTLSAQA?oc=5,"Mon, 04 Apr 2022 09:37:26 GMT",1649065046,technology
8,r/Place and the battle of pixels - The Washington Post | technology,https://news.google.com/__i/rss/rd/articles/CBMiV2h0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS90ZWNobm9sb2d5LzIwMjIvMDQvMDQvcmVkZGl0LXBsYWNlLWludGVybmV0LWNvbW11bml0aWVzL9IBAA?oc=5,"Mon, 04 Apr 2022 12:03:56 GMT",1649073836,technology
9,Elden Ring players complete no damage and pacifist runs - Eurogamer.net | technology,https://news.google.com/__i/rss/rd/articles/CBMiUWh0dHBzOi8vd3d3LmV1cm9nYW1lci5uZXQvZWxkZW4tcmluZy1wbGF5ZXJzLWNvbXBsZXRlLW5vLWRhbWFnZS1hbmQtcGFjaWZpc3QtcnVuc9IBAA?oc=5,"Mon, 04 Apr 2022 11:55:03 GMT",1649073303,technology
10,Here's how much it could cost to rent the iPhone with the rumored subscription program - PhoneArena | technology,https://news.google.com/__i/rss/rd/articles/CBMiUGh0dHBzOi8vd3d3LnBob25lYXJlbmEuY29tL25ld3MvaXBob25lLXN1YnNjcmlwdGlvbi1wcm9ncmFtLW1vbnRobHktZmVlX2lkMTM5NDA00gEA?oc=5,"Sun, 03 Apr 2022 16:41:28 GMT",1649004088,technology
11,"Return to Monkey Island confirmed by Ron Gilbert as real, slated for 2022 launch - Ars Technica | technology",https://news.google.com/__i/rss/rd/articles/CBMibmh0dHBzOi8vYXJzdGVjaG5pY2EuY29tL2dhbWluZy8yMDIyLzA0L3Jvbi1naWxiZXJ0LWNvbmZpcm1zLWEtbmV3LW1vbmtleS1pc2xhbmQtYWR2ZW50dXJlLWdhbWUtY29taW5nLWluLTIwMjIv0gEA?oc=5,"Mon, 04 Apr 2022 17:47:33 GMT",1649094453,technology
12,Fortnite raised $144 million for Ukraine relief - The Verge | technology,https://news.google.com/__i/rss/rd/articles/CBMiVGh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIyLzQvNC8yMzAwOTgzOC9mb3J0bml0ZS11a3JhaW5lLXJlbGllZi1mdW5kcmFpc2luZy10b3RhbNIBAA?oc=5,"Mon, 04 Apr 2022 14:40:51 GMT",1649083251,technology
13,Players Stock Up On PS Now Subs To Save Big On New PS Plus - Kotaku | technology,https://news.google.com/__i/rss/rd/articles/CBMiVWh0dHBzOi8va290YWt1LmNvbS9wbGF5c3RhdGlvbi1wbHVzLXByZW1pdW0tcHMtbm93LW9uZS15ZWFyLXN1YnNjcmlwdGlvbi1kLTE4NDg3NDY1NjTSAQA?oc=5,"Mon, 04 Apr 2022 18:00:00 GMT",1649095200,technology
14,"It's hard to believe Samsung's new, matte The Frame is actually a TV - The Verge | technology",https://news.google.com/__i/rss/rd/articles/CBMiX2h0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIyLzQvNC8yMzAwOTc5OS9zYW1zdW5nLXRoZS1mcmFtZS0yMDIyLXByZXZpZXctbWF0dGUtZGlzcGxheS1hcnR3b3Jr0gEA?oc=5,"Mon, 04 Apr 2022 15:00:00 GMT",1649084400,technology
15,New feature automatically changes Gboard QWERTY to a new language when you type - PhoneArena | technology,https://news.google.com/__i/rss/rd/articles/CBMiTGh0dHBzOi8vd3d3LnBob25lYXJlbmEuY29tL25ld3MvZ29vZ2xlLXRyYW5zbGF0ZS1uZXctZ2JvYXJkLWZlYXR1cmVfaWQxMzk0MDfSAQA?oc=5,"Mon, 04 Apr 2022 02:11:19 GMT",1649038279,technology
16,iOS 15.4: What You Should Know About Apple's iPhone Update - CNET | technology,https://news.google.com/__i/rss/rd/articles/CBMiaWh0dHBzOi8vd3d3LmNuZXQuY29tL3RlY2gvc2VydmljZXMtYW5kLXNvZnR3YXJlL2lvcy0xNS00LXdoYXQteW91LXNob3VsZC1rbm93LWFib3V0LWFwcGxlcy1pcGhvbmUtdXBkYXRlL9IBAA?oc=5,"Sun, 03 Apr 2022 17:15:03 GMT",1649006103,technology
17,Deal of the Day: You can now get lifetime access to Microsoft Office 2021 for less than $50 - MarketWatch | technology,https://news.google.com/__i/rss/rd/articles/CBMihwFodHRwczovL3d3dy5tYXJrZXR3YXRjaC5jb20vcGlja3MvZGVhbC1vZi10aGUtZGF5LXlvdS1jYW4tbm93LWdldC1saWZldGltZS1hY2Nlc3MtdG8tbWljcm9zb2Z0LW9mZmljZS0yMDIxLWZvci1sZXNzLXRoYW4tNTAtMDE2NDkwODY0NDXSAYsBaHR0cHM6Ly93d3cubWFya2V0d2F0Y2guY29tL2FtcC9waWNrcy9kZWFsLW9mLXRoZS1kYXkteW91LWNhbi1ub3ctZ2V0LWxpZmV0aW1lLWFjY2Vzcy10by1taWNyb3NvZnQtb2ZmaWNlLTIwMjEtZm9yLWxlc3MtdGhhbi01MC0wMTY0OTA4NjQ0NQ?oc=5,"Mon, 04 Apr 2022 19:27:00 GMT",1649100420,technology
18,How to get a refund from the PlayStation Store - The Verge | technology,https://news.google.com/__i/rss/rd/articles/CBMiRmh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMzAwNTE1Ni9wbGF5c3RhdGlvbi1zdG9yZS1yZWZ1bmQtaG93LXRvLXNvbnnSAQA?oc=5,"Mon, 04 Apr 2022 14:22:11 GMT",1649082131,technology
19,Elden Ring update buffs Radahn to make him swole again - VG247 | technology,https://news.google.com/__i/rss/rd/articles/CBMiNGh0dHBzOi8vd3d3LnZnMjQ3LmNvbS9lbGRlbi1yaW5nLXBhdGNoLTEtMDMtMi1yYWRhaG7SAQA?oc=5,"Mon, 04 Apr 2022 14:28:52 GMT",1649082532,technology
20,Apple may make three MacBooks obsolete - Mashable | technology,https://news.google.com/__i/rss/rd/articles/CBMiNGh0dHBzOi8vbWFzaGFibGUuY29tL2FydGljbGUvYXBwbGUtbWFjYm9va3Mtb2Jzb2xldGXSAQA?oc=5,"Sun, 03 Apr 2022 21:03:56 GMT",1649019836,technology
21,Universal Android Debloater gets major debloat list update and a few new features - XDA Developers | technology,https://news.google.com/__i/rss/rd/articles/CBMiXGh0dHBzOi8vd3d3LnhkYS1kZXZlbG9wZXJzLmNvbS91bml2ZXJzYWwtYW5kcm9pZC1kZWJsb2F0ZXItdXBkYXRlLWRlYmxvYXQtbGlzdC1uZXctZmVhdHVyZXMv0gFgaHR0cHM6Ly93d3cueGRhLWRldmVsb3BlcnMuY29tL3VuaXZlcnNhbC1hbmRyb2lkLWRlYmxvYXRlci11cGRhdGUtZGVibG9hdC1saXN0LW5ldy1mZWF0dXJlcy9hbXAv?oc=5,"Mon, 04 Apr 2022 11:43:00 GMT",1649072580,technology
22,Nobody Saves the World - Announcement Trailer - Nintendo Switch - Nintendo | technology,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3LnlvdXR1YmUuY29tL3dhdGNoP3Y9ekt0X050MERYWGfSAQA?oc=5,"Mon, 04 Apr 2022 14:00:22 GMT",1649080822,technology
23,Snapchat now lets you share YouTube videos as a sticker in your snap - The Verge | technology,https://news.google.com/__i/rss/rd/articles/CBMiUGh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIyLzQvMi8yMzAwNzk0OS9zbmFwY2hhdC1zaGFyZS15b3V0dWJlLXZpZGVvcy1zdGlja2Vy0gEA?oc=5,"Sat, 02 Apr 2022 22:30:13 GMT",1648938613,technology
24,DJI made a $329 clip-on mic for your vlogs - Engadget | technology,https://news.google.com/__i/rss/rd/articles/CBMiPWh0dHBzOi8vd3d3LmVuZ2FkZ2V0LmNvbS9kamktbWljLWNsaXAtb24tbGFwZWwtMTc1MDAwMjE3Lmh0bWzSAQA?oc=5,"Mon, 04 Apr 2022 17:52:53 GMT",1649094773,technology
25,"Fortnite has building again, but the Zero Build mode is still an option - Polygon | technology",https://news.google.com/__i/rss/rd/articles/CBMiaWh0dHBzOi8vd3d3LnBvbHlnb24uY29tL2ZvcnRuaXRlLzIzMDA4ODE2L2ZvcnRuaXRlLXR3aXRjaC1yaXZhbHMtYnVpbGRpbmctdXBkYXRlLWJhdHRsZS1yb3lhbGUtemVyby1idWlsZNIBAA?oc=5,"Mon, 04 Apr 2022 13:47:22 GMT",1649080042,technology
26,"Five Years Ago Today, Apple's Uncharacteristic Apology Set the Stage for the Mac's Renaissance - MacRumors | technology",https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vd3d3Lm1hY3J1bW9ycy5jb20vMjAyMi8wNC8wNC9hcHBsZS1hcG9sb2d5LXRvLW1hYy1wcm8tdXNlcnMtZml2ZS15ZWFycy1hZ28v0gEA?oc=5,"Mon, 04 Apr 2022 16:40:00 GMT",1649090400,technology
27,"Video Games: Buy 2, Get 1 Free at Amazon - IGN - IGN | technology",https://news.google.com/__i/rss/rd/articles/CBMiSGh0dHBzOi8vd3d3Lmlnbi5jb20vYXJ0aWNsZXMvYnV5LTItZ2V0LTEtZnJlZS12aWRlby1nYW1lcy1zYWxlLWF0LWFtYXpvbtIBAA?oc=5,"Mon, 04 Apr 2022 14:53:01 GMT",1649083981,technology
28,Kirby Is Officially The Only Nintendo Character To Win A Grammy Award - Kotaku | technology,https://news.google.com/__i/rss/rd/articles/CBMiVGh0dHBzOi8va290YWt1LmNvbS9raXJieS1ncmFtbXktYXdhcmQtOC1iaXQtYmlnLWJhbmQtbWV0YS1rbmlnaHRzLXJldmVuZ2UtMTg0ODc0NTcwOdIBAA?oc=5,"Mon, 04 Apr 2022 16:00:00 GMT",1649088000,technology
29,Citizen Sleeper release date and platform details - Eurogamer.net | technology,https://news.google.com/__i/rss/rd/articles/CBMiR2h0dHBzOi8vd3d3LmV1cm9nYW1lci5uZXQvY2l0aXplbi1zbGVlcGVyLXJlbGVhc2UtZGF0ZS1nYW1lLXBhc3Mtc3dpdGNo0gEA?oc=5,"Mon, 04 Apr 2022 17:00:00 GMT",1649091600,technology
30,"Intel's new GPUs shows promise, but Nvidia still has the advantage - Seeking Alpha | technology",https://news.google.com/__i/rss/rd/articles/CBMiZmh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9uZXdzLzM4MjAwMDQtaW50ZWxzLW5ldy1ncHVzLXNob3dzLXByb21pc2UtYnV0LW52aWRpYS1zdGlsbC1oYXMtdGhlLWFkdmFudGFnZdIBamh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hbXAvbmV3cy8zODIwMDA0LWludGVscy1uZXctZ3B1cy1zaG93cy1wcm9taXNlLWJ1dC1udmlkaWEtc3RpbGwtaGFzLXRoZS1hZHZhbnRhZ2U?oc=5,"Sat, 02 Apr 2022 20:05:00 GMT",1648929900,technology
31,What Is Microsoft Phone Link on Windows 10 and 11? - How-To Geek | technology,https://news.google.com/__i/rss/rd/articles/CBMiPmh0dHBzOi8vd3d3Lmhvd3RvZ2Vlay5jb20vNzk1NDc0L3doYXQtaXMtbWljcm9zb2Z0LXBob25lLWxpbmsv0gEA?oc=5,"Mon, 04 Apr 2022 16:00:44 GMT",1649088044,technology
32,Review: Ryzen 5 5500 and 5600 can breathe new life into older AMD PCs - Ars Technica | technology,https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vYXJzdGVjaG5pY2EuY29tL2dhZGdldHMvMjAyMi8wNC9yZXZpZXctcnl6ZW4tNS01NTAwLWFuZC01NjAwLWNhbi1icmVhdGhlLW5ldy1saWZlLWludG8tb2xkZXItYW1kLXBjcy_SAXNodHRwczovL2Fyc3RlY2huaWNhLmNvbS9nYWRnZXRzLzIwMjIvMDQvcmV2aWV3LXJ5emVuLTUtNTUwMC1hbmQtNTYwMC1jYW4tYnJlYXRoZS1uZXctbGlmZS1pbnRvLW9sZGVyLWFtZC1wY3MvP2FtcD0x?oc=5,"Mon, 04 Apr 2022 13:00:42 GMT",1649077242,technology
33,"'Seven Pirates H' Brings, Ahem, ""Booby Training"" To Switch This May - Nintendo Life | technology",https://news.google.com/__i/rss/rd/articles/CBMiZ2h0dHBzOi8vd3d3Lm5pbnRlbmRvbGlmZS5jb20vbmV3cy8yMDIyLzA0L3NldmVuLXBpcmF0ZXMtaC1icmluZ3MtYWhlbS1ib29ieS10cmFpbmluZy10by1zd2l0Y2gtdGhpcy1tYXnSAQA?oc=5,"Mon, 04 Apr 2022 17:30:00 GMT",1649093400,technology
34,LG's 2021 C1 OLED TVs are up to 32 percent off right now - Engadget | technology,https://news.google.com/__i/rss/rd/articles/CBMiX2h0dHBzOi8vd3d3LmVuZ2FkZ2V0LmNvbS9sZ3MtMjAyMS1jMS1vbGVkLXR2cy1hcmUtdXAtdG8tMzItcGVyY2VudC1vZmYtcmlnaHQtbm93LTEzMDkyNzYwMC5odG1s0gEA?oc=5,"Mon, 04 Apr 2022 13:10:53 GMT",1649077853,technology
35,Elden Ring AFK Rune Farming Trick Is Ruining PVP Invasions - Gaming INTEL | technology,https://news.google.com/__i/rss/rd/articles/CBMiSmh0dHBzOi8vZ2FtaW5naW50ZWwuY29tL2VsZGVuLXJpbmctYWZrLXJ1bmUtZmFybWluZy1ydWluaW5nLXB2cC1pbnZhc2lvbnMv0gEA?oc=5,"Sun, 03 Apr 2022 08:55:48 GMT",1648976148,technology
36,"Tiny Tina's Wonderlands Has Fake Walls That Hide Loot, Just Like Elden Ring - Kotaku | technology",https://news.google.com/__i/rss/rd/articles/CBMiVWh0dHBzOi8va290YWt1LmNvbS9ob3ctdG8tZmluZC1mYWtlLXdhbGxzLWRvb3JzLXRpbnktdGluYXMtd29uZGVybGFuZHMtZWxkLTE4NDg3NDU2NzPSAQA?oc=5,"Mon, 04 Apr 2022 15:40:00 GMT",1649086800,technology
37,"PS5 Restock: Target, GameStop, PS Direct & More Expected to Drop This Week – April 4-April 10 - Gaming INTEL | technology",https://news.google.com/__i/rss/rd/articles/CBMiT2h0dHBzOi8vZ2FtaW5naW50ZWwuY29tL3BzNS1yZXN0b2NrLXRhcmdldC1nYW1lc3RvcC1wcy1kaXJlY3QtYXByaWwtNC1hcHJpbC0xMC_SAQA?oc=5,"Sun, 03 Apr 2022 11:29:02 GMT",1648985342,technology
38,iPhone 14 Pro — 5 biggest rumored upgrades - Tom's Guide | technology,https://news.google.com/__i/rss/rd/articles/CBMiR2h0dHBzOi8vd3d3LnRvbXNndWlkZS5jb20vbmV3cy9pcGhvbmUtMTQtcHJvLTUtYmlnZ2VzdC1ydW1vcmVkLXVwZ3JhZGVz0gEA?oc=5,"Sun, 03 Apr 2022 14:36:23 GMT",1648996583,technology
39,These Air-Purifying Headphones Look Like Something a Batman Villain Would Wear - CNET | technology,https://news.google.com/__i/rss/rd/articles/CBMiYmh0dHBzOi8vd3d3LmNuZXQuY29tL3RlY2gvbW9iaWxlL2l0cy1ub3Qtc2NpLWZpLWR5c29ucy1haXItcHVyaWZ5aW5nLWhlYWRwaG9uZXMtYXJlLWFjdHVhbGx5LXJlYWwv0gEA?oc=5,"Sun, 03 Apr 2022 09:00:03 GMT",1648976403,technology
40,"Halo Infinite's players are frustrated, and streamers are feeling the pinch - Rock Paper Shotgun | technology",https://news.google.com/__i/rss/rd/articles/CBMiamh0dHBzOi8vd3d3LnJvY2twYXBlcnNob3RndW4uY29tL2hhbG8taW5maW5pdGVzLXBsYXllcnMtYXJlLWZydXN0cmF0ZWQtYW5kLXN0cmVhbWVycy1hcmUtZmVlbGluZy10aGUtcGluY2jSAQA?oc=5,"Mon, 04 Apr 2022 16:10:47 GMT",1649088647,technology
41,World of Warcraft 'Dragonflight' expansion may have leaked - Windows Central | technology,https://news.google.com/__i/rss/rd/articles/CBMiVGh0dHBzOi8vd3d3LndpbmRvd3NjZW50cmFsLmNvbS93b3JsZC13YXJjcmFmdC1kcmFnb25mbGlnaHQtZXhwYW5zaW9uLW1heS1oYXZlLWxlYWtlZNIBAA?oc=5,"Sun, 03 Apr 2022 17:59:44 GMT",1649008784,technology
42,How to force Google Messages to use SMS texts when RCS fails - The Verge | technology,https://news.google.com/__i/rss/rd/articles/CBMiS2h0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMzAwOTkwMC9nb29nbGUtbWVzc2FnZXMtY2hhdC10ZXh0LWFuZHJvaWQtcmNzLXNtc9IBAA?oc=5,"Mon, 04 Apr 2022 18:35:32 GMT",1649097332,technology
43,She wanted a Samsung Galaxy S22. Verizon stopped her from getting it - ZDNet | technology,https://news.google.com/__i/rss/rd/articles/CBMiYmh0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL3NoZS13YW50ZWQtYS1zYW1zdW5nLWdhbGF4eS1zMjItdmVyaXpvbi1zdG9wcGVkLWhlci1mcm9tLWdldHRpbmctaXQv0gEA?oc=5,"Sun, 03 Apr 2022 11:00:00 GMT",1648983600,technology
44,Former Apple engineer describes Steve Jobs’s reaction when he was shown the first FaceTime demo - 9to5Mac | technology,https://news.google.com/__i/rss/rd/articles/CBMifmh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMi8wNC8wNC9mb3JtZXItYXBwbGUtZW5naW5lZXItZGVzY3JpYmVzLXN0ZXZlLWpvYnNzLXJlYWN0aW9uLXdoZW4taGUtd2FzLXNob3duLXRoZS1maXJzdC1mYWNldGltZS1kZW1vL9IBAA?oc=5,"Mon, 04 Apr 2022 13:25:00 GMT",1649078700,technology
45,See your HomeKit camera live on Apple TV with picture-in-picture mode - The Verge | technology,https://news.google.com/__i/rss/rd/articles/CBMiX2h0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMzAwNDc4Ny9hcHBsZS10di1ob3ctdG8tdXNlLXBpY3R1cmUtaW4tcGljdHVyZS10by12aWV3LWhvbWVraXQtY2FtZXJh0gEA?oc=5,"Mon, 04 Apr 2022 12:29:52 GMT",1649075392,technology
